MANDT;OTYPE;OBJID;PLVAR;RSIGN;RELAT;ISTAT;PRIOX;BEGDA;ENDDA;VARYF;SEQNR;VALIDTO;SCLAS;SOBID
10;P;80100021;1;A;32;1;;03.01.2015;31.12.9999;Q 50368685;0;31.12.9999;;
10;P;80100021;1;A;32;1;;03.01.2015;31.12.9999;Q 50368686;0;31.12.9999;;
10;P;80100021;1;A;32;1;;03.01.2015;31.12.9999;Q 50368687;0;31.12.9999;;
10;P;80100021;1;A;32;1;;03.01.2015;31.12.9999;Q 50368688;0;31.12.9999;;
10;P;80100021;1;A;32;1;;03.01.2015;31.12.9999;Q 50368689;0;31.12.9999;;
10;P;80100021;1;A;32;1;;03.01.2015;31.12.9999;Q 50368690;0;31.12.9999;;
10;P;80100021;1;A;32;1;;03.01.2015;31.12.9999;Q 50368691;0;31.12.9999;;
10;P;80100021;1;A;32;1;;03.01.2015;31.12.9999;Q 50368692;0;31.12.9999;;
10;P;80100021;1;A;32;1;;03.01.2015;31.12.9999;Q 50368699;0;31.12.9999;;
10;P;80100021;1;A;32;1;;03.01.2015;31.12.9999;Q 50368700;0;31.12.9999;;
10;P;80100021;1;A;32;1;;03.01.2015;31.12.9999;Q 50368795;0;31.12.9999;;
10;P;80100021;1;A;32;1;;03.01.2015;31.12.9999;Q 50368796;0;31.12.9999;;
10;P;80100021;1;A;32;1;;03.01.2015;31.12.9999;Q 50368797;0;31.12.9999;;
10;P;80100021;1;A;32;1;;03.01.2015;31.12.9999;Q 50368798;0;31.12.9999;;
10;P;80100021;1;A;32;1;;03.01.2015;31.12.9999;Q 50368817;0;31.12.9999;;
10;P;80100021;1;A;32;1;;03.01.2015;31.12.9999;Q 50368818;0;31.12.9999;;
10;P;80100021;1;A;32;1;;03.01.2015;31.12.9999;Q 50368889;0;31.12.9999;;
10;P;80100021;1;A;32;1;;03.01.2015;31.12.9999;Q 50368890;0;31.12.9999;;
10;P;80100021;1;A;32;1;;03.01.2015;31.12.9999;Q 50368891;0;31.12.9999;;
10;P;80100021;1;A;32;1;;03.01.2015;31.12.9999;Q 50368892;0;31.12.9999;;
10;P;80100021;1;A;32;1;;03.01.2015;31.12.9999;Q 50368893;0;31.12.9999;;
10;P;80100021;1;A;32;1;;03.01.2015;31.12.9999;Q 50368894;0;31.12.9999;;
10;P;80100021;1;A;32;1;;03.01.2015;31.12.9999;Q 50368895;0;31.12.9999;;
10;P;80100021;1;A;32;1;;03.01.2015;31.12.9999;Q 50368896;0;31.12.9999;;
10;P;80100021;1;A;32;1;;03.01.2015;31.12.9999;Q 50368897;0;31.12.9999;;
10;P;80100021;1;A;32;1;;03.01.2015;31.12.9999;Q 50368898;0;31.12.9999;;
10;P;80100021;1;A;32;1;;03.01.2015;31.12.9999;Q 50368899;0;31.12.9999;;
10;P;80100021;1;A;32;1;;03.01.2015;31.12.9999;Q 50368900;0;31.12.9999;;
10;P;80100021;1;A;32;1;;03.01.2015;31.12.9999;Q 50368901;0;31.12.9999;;
10;P;80100021;1;A;32;1;;03.01.2015;31.12.9999;Q 50368902;0;31.12.9999;;
10;P;80100021;1;A;32;1;;03.01.2015;31.12.9999;Q 50368903;0;31.12.9999;;
10;P;80100021;1;A;32;1;;03.01.2015;31.12.9999;Q 50368907;0;31.12.9999;;
10;P;80100021;1;A;32;1;;03.01.2015;31.12.9999;Q 50368908;0;31.12.9999;;
10;P;80100021;1;A;32;1;;03.01.2015;31.12.9999;Q 50368920;0;31.12.9999;;
10;P;80100021;1;A;32;1;;03.01.2015;31.12.9999;Q 50368921;0;31.12.9999;;
10;P;80100021;1;A;32;1;;03.01.2015;31.12.9999;Q 50368922;0;31.12.9999;;
10;P;80100021;1;A;32;1;;03.01.2015;31.12.9999;Q 50368923;0;31.12.9999;;
10;P;80101012;1;A;32;1;;02.01.2000;31.12.2015;Q 50018637;0;31.12.2010;;
10;P;80101012;1;A;32;1;;02.01.2000;31.12.2015;Q 50018638;0;31.12.2010;;
10;P;80101012;1;A;32;1;;02.01.2000;31.12.2015;Q 50018639;0;31.12.2010;;
10;P;80101012;1;A;32;1;;16.02.2002;31.12.2005;Q 50019008;0;31.12.2012;;
10;P;80101012;1;A;32;1;;20.07.2002;25.08.2004;Q 50019002;0;31.12.2012;;
10;P;80101012;1;A;32;1;;01.01.2003;13.03.2003;Q 50018769;0;31.12.2004;;
10;P;80101012;1;A;32;1;;01.01.2003;13.03.2003;Q 50018771;0;31.12.2004;;
10;P;80101012;1;A;32;1;;01.01.2003;22.05.2003;Q 50018640;0;31.12.2004;;
10;P;80101012;1;A;32;1;;15.03.2003;18.07.2003;Q 50018769;0;31.12.2013;;
10;P;80101012;1;A;32;1;;15.03.2003;04.02.2004;Q 50018770;0;31.12.2013;;
10;P;80101012;1;A;32;1;;15.03.2003;05.02.2004;Q 50018774;0;31.12.2013;;
10;P;80101012;1;A;32;1;;15.03.2003;28.09.2004;Q 50018771;0;31.12.2013;;
10;P;80101012;1;A;32;1;;15.03.2003;31.12.2005;Q 50018773;0;31.12.2013;;
10;P;80101012;1;A;32;1;;23.05.2003;16.07.2003;Q 50018640;0;31.12.2013;;
10;P;80101012;1;A;32;1;;11.06.2003;31.12.2005;Q 50018754;0;31.12.2013;;
10;P;80101012;1;A;32;1;;17.07.2003;31.12.2015;Q 50018640;0;31.12.9999;;
10;P;80101012;1;A;32;1;;19.07.2003;31.01.2018;Q 50018769;0;31.12.9999;;
10;P;80101012;1;A;32;1;;01.01.2004;16.05.2005;Q 50018641;0;31.12.2005;;
10;P;80101012;1;A;32;1;;01.01.2004;16.05.2005;Q 50018644;0;31.12.2005;;
10;P;80101012;1;A;32;1;;01.01.2004;06.09.2005;Q 50018683;0;31.12.2005;;
10;P;80101012;1;A;32;1;;05.02.2004;28.09.2004;Q 50018770;0;31.12.2005;;
10;P;80101012;1;A;32;1;;06.02.2004;28.09.2004;Q 50018774;0;31.12.2005;;
10;P;80101012;1;A;32;1;;10.03.2004;31.12.2015;Q 50018636;0;31.12.2014;;
10;P;80101012;1;A;32;1;;09.06.2004;31.12.2005;Q 50018752;0;31.12.2014;;
10;P;80101012;1;A;32;1;;10.06.2004;31.12.2005;Q 50018745;0;31.12.2014;;
10;P;80101012;1;A;32;1;;10.06.2004;31.12.2005;Q 50018746;0;31.12.2014;;
10;P;80101012;1;A;32;1;;10.06.2004;31.12.2005;Q 50018747;0;31.12.2014;;
10;P;80101012;1;A;32;1;;10.06.2004;31.12.2005;Q 50018748;0;31.12.2014;;
10;P;80101012;1;A;32;1;;10.06.2004;31.12.2005;Q 50018749;0;31.12.2014;;
10;P;80101012;1;A;32;1;;10.06.2004;31.12.2005;Q 50018750;0;31.12.2014;;
10;P;80101012;1;A;32;1;;10.06.2004;31.12.2005;Q 50018751;0;31.12.2014;;
10;P;80101012;1;A;32;1;;10.06.2004;31.12.2005;Q 50018753;0;31.12.2014;;
10;P;80101012;1;A;32;1;;26.08.2004;31.12.2005;Q 50019002;0;31.12.2005;;
10;P;80101012;1;A;32;1;;29.09.2004;31.01.2018;Q 50018770;0;31.12.9999;;
10;P;80101012;1;A;32;1;;29.09.2004;31.01.2018;Q 50018771;0;31.12.9999;;
10;P;80101012;1;A;32;1;;29.09.2004;31.01.2018;Q 50018774;0;31.12.9999;;
10;P;80101012;1;A;32;1;;01.01.2005;18.09.2006;Q 50018643;0;31.12.2006;;
10;P;80101012;1;A;32;1;;17.05.2005;31.12.2015;Q 50018641;0;31.12.9999;;
10;P;80101012;1;A;32;1;;17.05.2005;31.12.2015;Q 50018644;0;31.12.9999;;
10;P;80101012;1;A;32;1;;29.06.2005;31.12.2005;Q 50018738;0;31.12.2015;;
10;P;80101012;1;A;32;1;;29.06.2005;31.12.2005;Q 50018739;0;31.12.2015;;
10;P;80101012;1;A;32;1;;07.09.2005;31.12.2005;Q 50018683;0;31.12.9999;;
10;P;80101012;1;A;32;1;;23.09.2005;31.12.2005;Q 50018684;0;31.12.2006;;
10;P;80101012;1;A;32;1;;23.09.2005;18.09.2006;Q 50018688;0;31.12.2006;;
10;P;80101012;1;A;32;1;;01.01.2006;18.09.2006;Q 50028219;0;31.12.2007;;
10;P;80101012;1;A;32;1;;01.01.2006;03.10.2010;Q 50028209;0;31.12.2016;;
10;P;80101012;1;A;32;1;;01.01.2006;31.10.2012;Q 50028208;0;31.12.2016;;
10;P;80101012;1;A;32;1;;01.01.2006;31.01.2018;Q 50028129;0;31.12.9999;;
10;P;80101012;1;A;32;1;;01.01.2006;31.01.2018;Q 50028215;0;31.12.9999;;
10;P;80101012;1;A;32;1;;01.01.2006;31.01.2018;Q 50028217;0;31.12.9999;;
10;P;80101012;1;A;32;1;;01.01.2006;31.12.9999;Q 50027902;0;31.12.2016;;
10;P;80101012;1;A;32;1;;01.01.2006;31.12.9999;Q 50027903;0;31.12.2016;;
10;P;80101012;1;A;32;1;;01.01.2006;31.12.9999;Q 50027904;0;31.12.2016;;
10;P;80101012;1;A;32;1;;01.01.2006;31.12.9999;Q 50027905;0;31.12.2016;;
10;P;80101012;1;A;32;1;;01.01.2006;31.12.9999;Q 50027908;0;31.12.2016;;
10;P;80101012;1;A;32;1;;01.01.2006;31.12.9999;Q 50027959;0;31.12.2016;;
10;P;80101012;1;A;32;1;;01.01.2006;31.12.9999;Q 50027960;0;31.12.2016;;
10;P;80101012;1;A;32;1;;01.01.2006;31.12.9999;Q 50027961;0;31.12.2016;;
10;P;80101012;1;A;32;1;;01.01.2006;31.12.9999;Q 50027962;0;31.12.2016;;
10;P;80101012;1;A;32;1;;01.01.2006;31.12.9999;Q 50027964;0;31.12.2016;;
10;P;80101012;1;A;32;1;;01.01.2006;31.12.9999;Q 50027965;0;31.12.2016;;
10;P;80101012;1;A;32;1;;01.01.2006;31.12.9999;Q 50027966;0;31.12.2016;;
10;P;80101012;1;A;32;1;;01.01.2006;31.12.9999;Q 50027967;0;31.12.2016;;
10;P;80101012;1;A;32;1;;01.01.2006;31.12.9999;Q 50027968;0;31.12.2016;;
10;P;80101012;1;A;32;1;;01.01.2006;31.12.9999;Q 50027969;0;31.12.2016;;
10;P;80101012;1;A;32;1;;01.01.2006;31.12.9999;Q 50027970;0;31.12.2016;;
10;P;80101012;1;A;32;1;;01.01.2006;31.12.9999;Q 50027991;0;31.12.2016;;
10;P;80101012;1;A;32;1;;01.01.2006;31.12.9999;Q 50027992;0;31.12.2016;;
10;P;80101012;1;A;32;1;;21.06.2006;04.11.2007;Q 50018682;0;31.12.2007;;
10;P;80101012;1;A;32;1;;21.07.2006;04.11.2007;Q 50028220;0;31.12.2007;;
10;P;80101012;1;A;32;1;;21.07.2006;04.11.2007;Q 50028221;0;31.12.2007;;
10;P;80101012;1;A;32;1;;19.09.2006;31.12.2015;Q 50018643;0;31.12.9999;;
10;P;80101012;1;A;32;1;;19.09.2006;31.01.2018;Q 50018688;0;31.12.9999;;
10;P;80101012;1;A;32;1;;19.09.2006;31.01.2018;Q 50028219;0;31.12.9999;;
10;P;80101012;1;A;32;1;;23.12.2006;31.12.2015;Q 50028428;0;31.12.2016;;
10;P;80101012;1;A;32;1;;23.12.2006;31.12.2015;Q 50028429;0;31.12.2016;;
10;P;80101012;1;A;32;1;;23.12.2006;31.12.9999;Q 50028426;0;31.12.2016;;
10;P;80101012;1;A;32;1;;23.12.2006;31.12.9999;Q 50028427;0;31.12.2016;;
10;P;80101012;1;A;32;1;;16.02.2007;31.12.2015;Q 50028013;0;31.12.2017;;
10;P;80101012;1;A;32;1;;16.02.2007;31.12.2015;Q 50028016;0;31.12.2017;;
10;P;80101012;1;A;32;1;;16.02.2007;31.12.2015;Q 50028131;0;31.12.2017;;
10;P;80101012;1;A;32;1;;16.02.2007;31.12.2015;Q 50028132;0;31.12.2017;;
10;P;80101012;1;A;32;1;;16.02.2007;31.12.2015;Q 50028135;0;31.12.2017;;
10;P;80101012;1;A;32;1;;16.02.2007;31.12.2015;Q 50028223;0;31.12.2017;;
10;P;80101012;1;A;32;1;;16.02.2007;31.12.2015;Q 50028226;0;31.12.2017;;
10;P;80101012;1;A;32;1;;16.02.2007;31.12.2015;Q 50028280;0;31.12.2017;;
10;P;80101012;1;A;32;1;;16.02.2007;31.12.2015;Q 50028283;0;31.12.2017;;
10;P;80101012;1;A;32;1;;16.02.2007;31.12.9999;Q 50028012;0;31.12.2017;;
10;P;80101012;1;A;32;1;;16.02.2007;31.12.9999;Q 50028014;0;31.12.2017;;
10;P;80101012;1;A;32;1;;16.02.2007;31.12.9999;Q 50028015;0;31.12.2017;;
10;P;80101012;1;A;32;1;;16.02.2007;31.12.9999;Q 50028017;0;31.12.2017;;
10;P;80101012;1;A;32;1;;16.02.2007;31.12.9999;Q 50028063;0;31.12.2017;;
10;P;80101012;1;A;32;1;;16.02.2007;31.12.9999;Q 50028064;0;31.12.2017;;
10;P;80101012;1;A;32;1;;16.02.2007;31.12.9999;Q 50028065;0;31.12.2017;;
10;P;80101012;1;A;32;1;;16.02.2007;31.12.9999;Q 50028066;0;31.12.2017;;
10;P;80101012;1;A;32;1;;16.02.2007;31.12.9999;Q 50028067;0;31.12.2017;;
10;P;80101012;1;A;32;1;;16.02.2007;31.12.9999;Q 50028133;0;31.12.2017;;
10;P;80101012;1;A;32;1;;16.02.2007;31.12.9999;Q 50028134;0;31.12.2017;;
10;P;80101012;1;A;32;1;;16.02.2007;31.12.9999;Q 50028136;0;31.12.2017;;
10;P;80101012;1;A;32;1;;16.02.2007;31.12.9999;Q 50028222;0;31.12.2017;;
10;P;80101012;1;A;32;1;;16.02.2007;31.12.9999;Q 50028224;0;31.12.2017;;
10;P;80101012;1;A;32;1;;16.02.2007;31.12.9999;Q 50028225;0;31.12.2017;;
10;P;80101012;1;A;32;1;;16.02.2007;31.12.9999;Q 50028227;0;31.12.2017;;
10;P;80101012;1;A;32;1;;16.02.2007;31.12.9999;Q 50028279;0;31.12.2017;;
10;P;80101012;1;A;32;1;;16.02.2007;31.12.9999;Q 50028281;0;31.12.2017;;
10;P;80101012;1;A;32;1;;16.02.2007;31.12.9999;Q 50028282;0;31.12.2017;;
10;P;80101012;1;A;32;1;;16.02.2007;31.12.9999;Q 50028284;0;31.12.2017;;
10;P;80101012;1;A;32;1;;24.04.2007;31.12.2015;Q 50028211;0;31.12.2017;;
10;P;80101012;1;A;32;1;;24.04.2007;31.12.2015;Q 50028213;0;31.12.2017;;
10;P;80101012;1;A;32;1;;24.04.2007;31.12.2015;Q 50028214;0;31.12.2017;;
10;P;80101012;1;A;32;1;;27.04.2007;31.12.9999;Q 50018680;0;31.12.2017;;
10;P;80101012;1;A;32;1;;27.04.2007;31.12.9999;Q 50028235;0;31.12.2017;;
10;P;80101012;1;A;32;1;;11.05.2007;31.12.2015;Q 50028137;0;31.12.2017;;
10;P;80101012;1;A;32;1;;11.05.2007;31.12.2015;Q 50028138;0;31.12.2017;;
10;P;80101012;1;A;32;1;;11.05.2007;31.12.2015;Q 50028139;0;31.12.2017;;
10;P;80101012;1;A;32;1;;05.11.2007;31.01.2018;Q 50018682;0;31.12.9999;;
10;P;80101012;1;A;32;1;;05.11.2007;31.01.2018;Q 50028220;0;31.12.9999;;
10;P;80101012;1;A;32;1;;05.11.2007;31.01.2018;Q 50028221;0;31.12.9999;;
10;P;80101012;1;A;32;1;;06.02.2008;12.08.2009;Q 50028205;0;31.12.2018;;
10;P;80101012;1;A;32;1;;06.02.2008;13.09.2009;Q 50028207;0;31.12.2018;;
10;P;80101012;1;A;32;1;;06.02.2008;14.09.2009;Q 50028206;0;31.12.2018;;
10;P;80101012;1;A;32;1;;06.02.2008;31.12.9999;Q 50028210;0;31.12.2018;;
10;P;80101012;1;A;32;1;;07.05.2008;19.05.2013;Q 50024955;0;31.12.2018;;
10;P;80101012;1;A;32;1;;27.06.2008;07.06.2010;Q 50028148;0;31.12.2018;;
10;P;80101012;1;A;32;1;;27.06.2008;08.06.2010;Q 50028154;0;31.12.2018;;
10;P;80101012;1;A;32;1;;27.06.2008;13.07.2010;Q 50028147;0;31.12.2018;;
10;P;80101012;1;A;32;1;;27.06.2008;31.12.2015;Q 50028150;0;31.12.2018;;
10;P;80101012;1;A;32;1;;22.08.2008;10.08.2010;Q 50028234;0;31.12.2018;;
10;P;80101012;1;A;32;1;;28.11.2008;17.05.2009;Q 50028143;0;31.12.2018;;
10;P;80101012;1;A;32;1;;28.11.2008;24.05.2009;Q 50028141;0;31.12.2018;;
10;P;80101012;1;A;32;1;;28.11.2008;23.06.2009;Q 50028140;0;31.12.2018;;
10;P;80101012;1;A;32;1;;28.11.2008;31.12.9999;Q 50028142;0;31.12.2018;;
10;P;80101012;1;A;32;1;;05.12.2008;31.12.9999;Q 50028231;0;31.12.2018;;
10;P;80101012;1;A;32;1;;25.03.2009;31.12.2015;Q 50028440;0;31.12.2019;;
10;P;80101012;1;A;32;1;;25.03.2009;31.12.2015;Q 50028442;0;31.12.2019;;
10;P;80101012;1;A;32;1;;25.03.2009;31.12.9999;Q 50028441;0;31.12.2019;;
10;P;80101012;1;A;32;1;;18.05.2009;01.12.2010;Q 50028143;0;31.12.2010;;
10;P;80101012;1;A;32;1;;25.05.2009;30.11.2010;Q 50028141;0;31.12.2010;;
10;P;80101012;1;A;32;1;;24.06.2009;30.11.2010;Q 50028140;0;31.12.2010;;
10;P;80101012;1;A;32;1;;13.08.2009;30.11.2010;Q 50028205;0;31.12.2010;;
10;P;80101012;1;A;32;1;;14.09.2009;30.11.2010;Q 50028207;0;31.12.2010;;
10;P;80101012;1;A;32;1;;15.09.2009;30.11.2010;Q 50028206;0;31.12.2010;;
10;P;80101012;1;A;32;1;;09.10.2009;31.12.9999;Q 50028130;0;31.12.2019;;
10;P;80101012;1;A;32;1;;28.10.2009;31.12.2015;Q 50028212;0;31.12.2019;;
10;P;80101012;1;A;32;1;;30.10.2009;31.12.9999;Q 50024966;0;31.12.2019;;
10;P;80101012;1;A;32;1;;26.11.2009;31.12.9999;Q 50028433;0;31.12.2019;;
10;P;80101012;1;A;32;1;;26.11.2009;31.12.9999;Q 50028434;0;31.12.2019;;
10;P;80101012;1;A;32;1;;26.03.2010;31.12.9999;Q 50024965;0;31.12.2020;;
10;P;80101012;1;A;32;1;;26.03.2010;31.12.9999;Q 50024967;0;31.12.2020;;
10;P;80101012;1;A;32;1;;08.06.2010;05.09.2011;Q 50028148;0;31.12.2011;;
10;P;80101012;1;A;32;1;;09.06.2010;05.09.2011;Q 50028154;0;31.12.2011;;
10;P;80101012;1;A;32;1;;08.07.2010;24.08.2011;Q 50018931;0;31.12.2020;;
10;P;80101012;1;A;32;1;;08.07.2010;16.04.2012;Q 50028242;0;31.12.2020;;
10;P;80101012;1;A;32;1;;08.07.2010;01.10.2012;Q 50028236;0;31.12.2020;;
10;P;80101012;1;A;32;1;;08.07.2010;02.10.2012;Q 50028241;0;31.12.2020;;
10;P;80101012;1;A;32;1;;08.07.2010;21.04.2013;Q 50028238;0;31.12.2020;;
10;P;80101012;1;A;32;1;;08.07.2010;31.12.9999;Q 50028240;0;31.12.2020;;
10;P;80101012;1;A;32;1;;14.07.2010;05.09.2011;Q 50028147;0;31.12.2011;;
10;P;80101012;1;A;32;1;;11.08.2010;05.09.2011;Q 50028234;0;31.12.2011;;
10;P;80101012;1;A;32;1;;23.08.2010;01.07.2012;Q 50028230;0;31.12.2020;;
10;P;80101012;1;A;32;1;;04.10.2010;05.09.2011;Q 50028209;0;31.12.2011;;
10;P;80101012;1;A;32;1;;01.12.2010;24.07.2017;Q 50028140;0;31.12.9999;;
10;P;80101012;1;A;32;1;;01.12.2010;24.07.2017;Q 50028141;0;31.12.9999;;
10;P;80101012;1;A;32;1;;01.12.2010;31.01.2018;Q 50028205;0;31.12.9999;;
10;P;80101012;1;A;32;1;;01.12.2010;31.01.2018;Q 50028206;0;31.12.9999;;
10;P;80101012;1;A;32;1;;01.12.2010;31.01.2018;Q 50028207;0;31.12.9999;;
10;P;80101012;1;A;32;1;;02.12.2010;24.07.2017;Q 50028143;0;31.12.9999;;
10;P;80101012;1;A;32;1;;04.03.2011;04.08.2014;Q 50018923;0;31.12.2021;;
10;P;80101012;1;A;32;1;;04.03.2011;28.09.2014;Q 50018922;0;31.12.2021;;
10;P;80101012;1;A;32;1;;04.03.2011;31.12.9999;Q 50028254;0;31.12.2029;E;50490749
10;P;80101012;1;A;32;1;;13.07.2011;31.12.9999;Q 50019018;0;31.12.2021;;
10;P;80101012;1;A;32;1;;02.08.2011;10.11.2013;Q 50024960;0;31.12.2021;;
10;P;80101012;1;A;32;1;;02.08.2011;13.07.2014;Q 50028153;0;31.12.2021;;
10;P;80101012;1;A;32;1;;25.08.2011;06.08.2012;Q 50018931;0;31.12.2012;;
10;P;80101012;1;A;32;1;;06.09.2011;24.07.2017;Q 50028147;0;31.12.9999;;
10;P;80101012;1;A;32;1;;06.09.2011;24.07.2017;Q 50028148;0;31.12.9999;;
10;P;80101012;1;A;32;1;;06.09.2011;24.07.2017;Q 50028154;0;31.12.9999;;
10;P;80101012;1;A;32;1;;06.09.2011;24.07.2017;Q 50028209;0;31.12.9999;;
10;P;80101012;1;A;32;1;;06.09.2011;24.07.2017;Q 50028234;0;31.12.9999;;
10;P;80101012;1;A;32;1;;17.04.2012;04.07.2013;Q 50028242;0;31.12.2013;;
10;P;80101012;1;A;32;1;;02.07.2012;04.07.2013;Q 50028230;0;31.12.2013;;
10;P;80101012;1;A;32;1;;11.07.2012;31.12.9999;Q 50028253;0;31.12.2022;;
10;P;80101012;1;A;32;1;;31.07.2012;25.06.2014;Q 50018765;0;31.12.2022;;
10;P;80101012;1;A;32;1;;31.07.2012;11.09.2014;Q 50018925;0;31.12.2022;;
10;P;80101012;1;A;32;1;;31.07.2012;31.12.9999;Q 50018766;0;31.12.2022;;
10;P;80101012;1;A;32;1;;06.08.2012;21.04.2014;Q 50018767;0;31.12.2022;;
10;P;80101012;1;A;32;1;;07.08.2012;31.01.2018;Q 50018931;0;31.12.9999;;
10;P;80101012;1;A;32;1;;21.09.2012;17.02.2013;Q 50028249;0;31.12.2022;;
10;P;80101012;1;A;32;1;;21.09.2012;12.03.2013;Q 50028250;0;31.12.2022;;
10;P;80101012;1;A;32;1;;02.10.2012;04.07.2013;Q 50028236;0;31.12.2013;;
10;P;80101012;1;A;32;1;;03.10.2012;04.07.2013;Q 50028241;0;31.12.2013;;
10;P;80101012;1;A;32;1;;01.11.2012;04.07.2013;Q 50028208;0;31.12.2013;;
10;P;80101012;1;A;32;1;;18.02.2013;13.07.2014;Q 50028249;0;31.12.2014;;
10;P;80101012;1;A;32;1;;13.03.2013;13.07.2014;Q 50028250;0;31.12.2014;;
10;P;80101012;1;A;32;1;;22.04.2013;13.07.2014;Q 50028238;0;31.12.2014;;
10;P;80101012;1;A;32;1;;20.05.2013;13.07.2014;Q 50024955;0;31.12.2014;;
10;P;80101012;1;A;32;1;;05.07.2013;24.07.2017;Q 50028208;0;31.12.9999;;
10;P;80101012;1;A;32;1;;05.07.2013;24.07.2017;Q 50028230;0;31.12.9999;;
10;P;80101012;1;A;32;1;;05.07.2013;31.01.2018;Q 50028236;0;31.12.9999;;
10;P;80101012;1;A;32;1;;05.07.2013;31.01.2018;Q 50028241;0;31.12.9999;;
10;P;80101012;1;A;32;1;;05.07.2013;31.01.2018;Q 50028242;0;31.12.9999;;
10;P;80101012;1;A;32;1;;05.07.2013;31.12.9999;Q 50028146;0;31.12.2023;;
10;P;80101012;1;A;32;1;;11.11.2013;13.07.2014;Q 50024960;0;31.12.2014;;
10;P;80101012;1;A;32;1;;22.04.2014;02.01.2016;Q 50018767;0;31.12.2015;;
10;P;80101012;1;A;32;1;;26.06.2014;02.01.2016;Q 50018765;0;31.12.2015;;
10;P;80101012;1;A;32;1;;14.07.2014;02.01.2016;Q 50028153;0;31.12.2015;;
10;P;80101012;1;A;32;1;;14.07.2014;24.07.2017;Q 50028249;0;31.12.9999;;
10;P;80101012;1;A;32;1;;14.07.2014;24.07.2017;Q 50028250;0;31.12.9999;;
10;P;80101012;1;A;32;1;;14.07.2014;31.01.2018;Q 50024955;0;31.12.9999;;
10;P;80101012;1;A;32;1;;14.07.2014;31.01.2018;Q 50024960;0;31.12.9999;;
10;P;80101012;1;A;32;1;;14.07.2014;31.01.2018;Q 50028238;0;31.12.9999;;
10;P;80101012;1;A;32;1;;05.08.2014;02.01.2016;Q 50018923;0;31.12.2015;;
10;P;80101012;1;A;32;1;;12.09.2014;02.07.2015;Q 50018925;0;31.12.2015;;
10;P;80101012;1;A;32;1;;29.09.2014;02.01.2016;Q 50018922;0;31.12.2015;;
10;P;80101012;1;A;32;1;;01.01.2015;01.01.2015;Q 50368683;0;31.12.2013;;
10;P;80101012;1;A;32;1;;01.01.2015;01.01.2015;Q 50368684;0;31.12.2013;;
10;P;80101012;1;A;32;1;;01.01.2015;01.01.2015;Q 50368685;0;31.12.2013;;
10;P;80101012;1;A;32;1;;01.01.2015;01.01.2015;Q 50368695;0;31.12.2013;;
10;P;80101012;1;A;32;1;;01.01.2015;01.01.2015;Q 50368696;0;31.12.2013;;
10;P;80101012;1;A;32;1;;01.01.2015;01.01.2015;Q 50368795;0;31.12.2012;;
10;P;80101012;1;A;32;1;;01.01.2015;01.01.2015;Q 50368796;0;31.12.2012;;
10;P;80101012;1;A;32;1;;01.01.2015;01.01.2015;Q 50368797;0;31.12.2012;;
10;P;80101012;1;A;32;1;;01.01.2015;01.01.2015;Q 50368798;0;31.12.2012;;
10;P;80101012;1;A;32;1;;01.01.2015;01.01.2015;Q 50368834;0;31.12.2020;;
10;P;80101012;1;A;32;1;;01.01.2015;01.01.2015;Q 50368835;0;31.12.2020;;
10;P;80101012;1;A;32;1;;01.01.2015;01.01.2015;Q 50368836;0;31.12.2020;;
10;P;80101012;1;A;32;1;;01.01.2015;01.01.2015;Q 50368837;0;31.12.2020;;
10;P;80101012;1;A;32;1;;01.01.2015;01.01.2015;Q 50368838;0;31.12.2020;;
10;P;80101012;1;A;32;1;;01.01.2015;01.01.2015;Q 50368839;0;31.12.2020;;
10;P;80101012;1;A;32;1;;01.01.2015;01.01.2015;Q 50368844;0;31.12.2020;;
10;P;80101012;1;A;32;1;;01.01.2015;01.01.2015;Q 50368845;0;31.12.2020;;
10;P;80101012;1;A;32;1;;01.01.2015;01.01.2015;Q 50368846;0;31.12.2020;;
10;P;80101012;1;A;32;1;;01.01.2015;01.01.2015;Q 50368847;0;31.12.2020;;
10;P;80101012;1;A;32;1;;01.01.2015;01.01.2015;Q 50368858;0;31.12.2020;;
10;P;80101012;1;A;32;1;;01.01.2015;01.01.2015;Q 50368859;0;31.12.2020;;
10;P;80101012;1;A;32;1;;01.01.2015;01.01.2015;Q 50368860;0;31.12.2020;;
10;P;80101012;1;A;32;1;;01.01.2015;01.01.2015;Q 50368861;0;31.12.2020;;
10;P;80101012;1;A;32;1;;01.01.2015;01.01.2015;Q 50368869;0;31.12.2022;;
10;P;80101012;1;A;32;1;;01.01.2015;01.01.2015;Q 50368870;0;31.12.2022;;
10;P;80101012;1;A;32;1;;01.01.2015;01.01.2015;Q 50368871;0;31.12.2022;;
10;P;80101012;1;A;32;1;;01.01.2015;01.01.2015;Q 50368873;0;31.12.2020;;
10;P;80101012;1;A;32;1;;01.01.2015;01.01.2015;Q 50368874;0;31.12.2020;;
10;P;80101012;1;A;32;1;;01.01.2015;01.01.2015;Q 50368875;0;31.12.2020;;
10;P;80101012;1;A;32;1;;01.01.2015;01.01.2015;Q 50368876;0;31.12.2020;;
10;P;80101012;1;A;32;1;;01.01.2015;01.01.2015;Q 50368965;0;31.12.2015;;
10;P;80101012;1;A;32;1;;01.01.2015;01.01.2015;Q 50368966;0;31.12.2015;;
